@relation mfccA2-weka.filters.unsupervised.attribute.Remove-R15

@attribute speech {1,0}
@attribute ' Avgf0' numeric
@attribute ' Avgf1' numeric
@attribute ' Avgf2' numeric
@attribute ' Avgf3' numeric
@attribute ' Avgf4' numeric
@attribute ' Avgf5' numeric
@attribute ' Avgf6' numeric
@attribute ' Avgf7' numeric
@attribute ' Avgf8' numeric
@attribute ' Avgf9' numeric
@attribute ' Avgf10' numeric
@attribute ' Avgf11' numeric
@attribute ' Avgf12' numeric

@data
0,5.848536,4.49432,4.396998,4.146936,3.867564,4.121988,5.27354,5.825424,5.622415,5.988927,6.452785,6.568875,6.875742
0,5.381325,3.849006,3.856821,3.740691,3.445828,3.88412,5.065932,5.637879,5.470397,5.92662,6.368736,6.459812,6.74146
0,5.413366,3.963639,3.723771,3.64998,3.382364,3.738026,4.813736,5.412906,5.307626,5.837907,6.311124,6.377213,6.644719
0,5.537583,3.99796,3.854443,3.819243,3.440206,3.831484,4.664515,5.174293,5.174017,5.842557,6.273801,6.305282,6.609753
0,5.385166,3.980692,3.490145,3.434755,3.318618,3.832105,4.975843,5.417594,5.231269,5.821705,6.200327,6.348779,6.67328
0,5.697097,4.148864,3.622716,3.481664,3.364467,3.74023,4.68326,5.241308,5.204037,5.856129,6.233526,6.349612,6.605543
0,5.531543,3.856912,3.452004,3.332271,3.272746,3.674065,4.581893,5.07467,5.154466,5.929068,6.227075,6.278699,6.578919
0,5.358979,3.73276,3.202053,3.120699,3.18771,3.522503,4.528362,4.987336,5.05206,5.757019,6.127496,6.288184,6.550313
0,6.677737,6.323728,5.378861,4.792912,4.053177,4.101823,4.652282,4.812427,4.896608,5.173204,5.549566,5.965921,6.355038
0,5.23182,3.926459,3.398146,3.547095,3.740712,3.776573,4.659718,5.113269,5.091061,5.746332,6.139017,6.250484,6.51814
0,5.416674,3.927548,3.491795,3.677223,4.085782,3.760681,4.698375,5.234804,5.244409,5.827312,6.23191,6.340137,6.607905
0,6.036654,4.238314,3.745489,3.802769,4.118431,3.858531,4.649351,5.195123,5.187197,5.864128,6.186377,6.247108,6.515728
0,5.21222,3.736227,3.479578,3.632251,3.990258,3.793368,4.61761,4.970189,5.031015,5.739284,6.051561,6.187259,6.514462
0,5.181115,3.882164,3.564516,3.715318,4.088333,3.790733,4.605004,5.131994,5.111307,5.708651,5.975376,6.171499,6.465109
0,5.155652,3.796381,3.496265,3.699672,4.067577,3.832976,4.579376,5.073124,5.079266,5.612396,5.933578,6.1634,6.484831
0,5.137739,3.889642,3.534832,3.733318,4.055555,3.882699,4.728118,5.184769,5.173415,5.669982,5.977941,6.160613,6.479058
0,5.187154,4.014364,3.544653,3.679317,4.038113,3.774346,4.553123,5.023428,5.011943,5.565587,5.89027,6.143241,6.482991
0,5.291169,3.825404,3.519822,3.712612,4.040778,3.860181,4.758838,5.163305,5.184763,5.594593,5.946578,6.186001,6.500694
0,5.111296,3.888463,3.449167,3.65911,4.099866,3.755424,4.400707,4.870835,4.932667,5.50314,5.899214,6.150482,6.45084
0,6.756002,6.148802,5.242525,4.754125,3.957865,3.963623,4.495126,4.714068,4.825898,5.088024,5.536853,6.151231,6.542437
0,5.306593,3.873209,3.469891,3.696886,4.09905,3.705183,4.334333,4.763809,4.888348,5.411643,5.80912,6.090801,6.413777
0,5.505368,4.240997,3.96568,4.060213,4.277256,4.007051,4.697645,5.065011,5.031678,5.508147,5.871952,6.108539,6.459573
0,5.451963,4.144142,3.760925,3.874753,4.116342,3.857946,4.544753,4.959909,4.98816,5.470945,5.782682,6.040679,6.4287
0,5.27327,3.93709,3.578486,3.750912,4.112647,3.799599,4.72095,5.191655,4.938939,5.432761,5.776428,5.996073,6.372388
0,5.194291,3.870609,3.405118,3.67442,4.025838,3.69557,4.396588,4.962741,4.83616,5.348871,5.68488,5.951271,6.306511
0,5.143512,3.868811,3.378264,3.636383,4.038936,3.696243,4.438238,4.822252,4.815942,5.290117,5.694856,5.942756,6.323469
0,5.132258,3.781994,3.45162,3.678461,4.026931,3.963598,5.042946,5.270212,5.008265,5.385951,5.718614,5.995954,6.344777
0,5.279022,3.870804,3.409647,3.641668,4.071474,3.87672,4.575437,4.844795,4.840316,5.312244,5.664366,5.909325,6.283719
0,5.099108,3.791401,3.431069,3.579359,4.010539,3.802425,4.501091,4.963356,4.93996,5.377322,5.747455,5.946739,6.285794
0,5.250078,3.897391,3.491318,3.638041,4.015247,3.679491,4.544478,5.079707,4.850849,5.226211,5.668786,5.896765,6.254882
0,6.376549,6.12195,5.226067,4.747042,3.942696,4.001151,4.462393,4.65416,4.777452,5.047916,5.449928,5.873473,6.286301
0,5.347376,4.064422,3.693474,3.715871,3.997922,3.787886,4.643852,4.883991,4.765868,5.221386,5.594188,5.8493,6.257714
0,5.308268,3.94355,3.460953,3.673268,4.044518,3.837035,4.548639,5.11659,4.83693,5.179617,5.609487,5.957442,6.271582
0,5.301031,3.907137,3.501687,3.664173,4.020617,3.789734,4.557741,4.918196,4.851456,5.236879,5.653431,5.943545,6.304151
0,5.191414,3.770295,3.237459,3.253675,3.29312,3.521706,4.645247,4.948518,4.678923,5.119865,5.559672,5.797333,6.154264
0,5.232304,3.699582,3.093672,2.959926,2.998219,3.515103,4.621113,4.848749,4.697903,5.120134,5.515784,5.806128,6.263933
0,5.229724,3.814569,3.168689,3.065208,3.095236,3.761394,4.948317,5.067838,4.852424,5.158275,5.586611,5.996528,6.534738
